ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002081.SZ,Ѕру«тл,20110425,7.7479,
002081.SZ,Ѕру«тл,20110426,7.7141,
002081.SZ,Ѕру«тл,20110427,7.7028,
002081.SZ,Ѕру«тл,20110428,7.3098,
002081.SZ,Ѕру«тл,20110429,7.4057,
002081.SZ,Ѕру«тл,20110503,7.4452,
002081.SZ,Ѕру«тл,20110504,7.3719,
002081.SZ,Ѕру«тл,20110505,7.2403,
002081.SZ,Ѕру«тл,20110506,7.4302,
002081.SZ,Ѕру«тл,20110509,7.6332,
002081.SZ,Ѕру«тл,20110510,7.5956,
002081.SZ,Ѕру«тл,20110511,7.605,
002081.SZ,Ѕру«тл,20110512,7.4302,
002081.SZ,Ѕру«тл,20110513,7.3493,
002081.SZ,Ѕру«тл,20110516,7.5204,
002081.SZ,Ѕру«тл,20110517,7.5204,
002081.SZ,Ѕру«тл,20110518,7.5016,
002081.SZ,Ѕру«тл,20110519,7.4264,
002081.SZ,Ѕру«тл,20110520,7.4133,
002081.SZ,Ѕру«тл,20110523,7.323,
002081.SZ,Ѕру«тл,20110524,7.2234,
002081.SZ,Ѕру«тл,20110525,6.9789,
002081.SZ,Ѕру«тл,20110526,6.8868,
002081.SZ,Ѕру«тл,20110527,6.7928,
002081.SZ,Ѕру«тл,20110530,6.7759,
002081.SZ,Ѕру«тл,20110531,6.8943,
002081.SZ,Ѕру«тл,20110601,6.8586,
002081.SZ,Ѕру«тл,20110602,6.8022,
002081.SZ,Ѕру«тл,20110603,7.0147,
002081.SZ,Ѕру«тл,20110607,7.0353,
002081.SZ,Ѕру«тл,20110608,7.0128,
002081.SZ,Ѕру«тл,20110609,6.9338,
002081.SZ,Ѕру«тл,20110610,6.9677,
002081.SZ,Ѕру«тл,20110613,6.9564,
002081.SZ,Ѕру«тл,20110614,6.9996,
002081.SZ,Ѕру«тл,20110615,6.9507,
002081.SZ,Ѕру«тл,20110616,6.8849,
002081.SZ,Ѕру«тл,20110617,6.7834,
002081.SZ,Ѕру«тл,20110620,6.6932,
002081.SZ,Ѕру«тл,20110621,6.821,
002081.SZ,Ѕру«тл,20110622,6.7646,
002081.SZ,Ѕру«тл,20110623,6.9282,
002081.SZ,Ѕру«тл,20110624,7.1256,
002081.SZ,Ѕру«тл,20110627,7.385,
002081.SZ,Ѕру«тл,20110628,7.4546,
002081.SZ,Ѕру«тл,20110629,7.1444,
002081.SZ,Ѕру«тл,20110630,7.558,
002081.SZ,Ѕру«тл,20110701,7.5204,
002081.SZ,Ѕру«тл,20110704,7.7404,
002081.SZ,Ѕру«тл,20110705,8.028,
002081.SZ,Ѕру«тл,20110706,8.028,
002081.SZ,Ѕру«тл,20110707,7.934,
002081.SZ,Ѕру«тл,20110708,7.9359,
002081.SZ,Ѕру«тл,20110711,8.1973,
002081.SZ,Ѕру«тл,20110712,8.0149,
002081.SZ,Ѕру«тл,20110713,7.9904,
002081.SZ,Ѕру«тл,20110714,8.0656,
002081.SZ,Ѕру«тл,20110715,8.1371,
002081.SZ,Ѕру«тл,20110718,8.1089,
002081.SZ,Ѕру«тл,20110719,7.9152,
002081.SZ,Ѕру«тл,20110720,7.8833,
002081.SZ,Ѕру«тл,20110721,8.1032,
002081.SZ,Ѕру«тл,20110722,8.4229,
002081.SZ,Ѕру«тл,20110725,8.2555,
002081.SZ,Ѕру«тл,20110726,8.3345,
002081.SZ,Ѕру«тл,20110727,8.5545,
002081.SZ,Ѕру«тл,20110728,8.6936,
002081.SZ,Ѕру«тл,20110729,8.4793,
002081.SZ,Ѕру«тл,20110801,8.3665,
002081.SZ,Ѕру«тл,20110802,8.4417,
002081.SZ,Ѕру«тл,20110803,8.3721,
002081.SZ,Ѕру«тл,20110804,8.5921,
002081.SZ,Ѕру«тл,20110805,8.5225,
002081.SZ,Ѕру«тл,20110808,8.577,
002081.SZ,Ѕру«тл,20110809,8.7425,
002081.SZ,Ѕру«тл,20110810,8.9869,
002081.SZ,Ѕру«тл,20110811,9.0978,
002081.SZ,Ѕру«тл,20110812,9.1185,
002081.SZ,Ѕру«тл,20110815,9.0433,
002081.SZ,Ѕру«тл,20110816,9.0809,
002081.SZ,Ѕру«тл,20110817,8.9136,
002081.SZ,Ѕру«тл,20110818,8.7049,
002081.SZ,Ѕру«тл,20110819,8.6729,
002081.SZ,Ѕру«тл,20110822,8.4417,
002081.SZ,Ѕру«тл,20110823,8.515,
002081.SZ,Ѕру«тл,20110824,8.6692,
002081.SZ,Ѕру«тл,20110825,8.7519,
002081.SZ,Ѕру«тл,20110826,8.6391,
002081.SZ,Ѕру«тл,20110829,8.5639,
002081.SZ,Ѕру«тл,20110830,8.4454,
002081.SZ,Ѕру«тл,20110831,8.2461,
002081.SZ,Ѕру«тл,20110901,8.1691,
002081.SZ,Ѕру«тл,20110902,8.2367,
002081.SZ,Ѕру«тл,20110905,8.2161,
002081.SZ,Ѕру«тл,20110906,8.107,
002081.SZ,Ѕру«тл,20110907,8.1785,
002081.SZ,Ѕру«тл,20110908,8.0732,
002081.SZ,Ѕру«тл,20110909,7.8024,
002081.SZ,Ѕру«тл,20110913,7.5411,
002081.SZ,Ѕру«тл,20110914,7.7272,
002081.SZ,Ѕру«тл,20110915,7.8194,
002081.SZ,Ѕру«тл,20110916,7.9604,
002081.SZ,Ѕру«тл,20110919,7.8776,
002081.SZ,Ѕру«тл,20110920,7.8212,
002081.SZ,Ѕру«тл,20110921,8.0224,
002081.SZ,Ѕру«тл,20110922,7.6238,
002081.SZ,Ѕру«тл,20110923,7.7103,
002081.SZ,Ѕру«тл,20110926,7.464,
002081.SZ,Ѕру«тл,20110927,7.5016,
002081.SZ,Ѕру«тл,20110928,7.355,
002081.SZ,Ѕру«тл,20110929,7.3324,
002081.SZ,Ѕру«тл,20110930,7.2685,
002081.SZ,Ѕру«тл,20111010,7.182,
002081.SZ,Ѕру«тл,20111011,7.1406,
002081.SZ,Ѕру«тл,20111012,7.4678,
002081.SZ,Ѕру«тл,20111013,7.7065,
002081.SZ,Ѕру«тл,20111014,7.6501,
002081.SZ,Ѕру«тл,20111017,7.6708,
002081.SZ,Ѕру«тл,20111018,7.4828,
002081.SZ,Ѕру«тл,20111019,7.2722,
002081.SZ,Ѕру«тл,20111020,7.1444,
002081.SZ,Ѕру«тл,20111021,7.0842,
002081.SZ,Ѕру«тл,20111024,7.2008,
002081.SZ,Ѕру«тл,20111025,7.3888,
002081.SZ,Ѕру«тл,20111026,7.4584,
002081.SZ,Ѕру«тл,20111027,7.5185,
002081.SZ,Ѕру«тл,20111028,7.6708,
002081.SZ,Ѕру«тл,20111031,7.6501,
002081.SZ,Ѕру«тл,20111101,7.6558,
002081.SZ,Ѕру«тл,20111102,7.699,
002081.SZ,Ѕру«тл,20111103,7.8024,
002081.SZ,Ѕру«тл,20111104,7.872,
002081.SZ,Ѕру«тл,20111107,7.684,
002081.SZ,Ѕру«тл,20111108,7.7742,
002081.SZ,Ѕру«тл,20111109,7.7441,
002081.SZ,Ѕру«тл,20111110,7.7423,
002081.SZ,Ѕру«тл,20111111,7.6332,
002081.SZ,Ѕру«тл,20111114,7.7423,
002081.SZ,Ѕру«тл,20111115,7.7009,
002081.SZ,Ѕру«тл,20111116,7.3982,
002081.SZ,Ѕру«тл,20111117,7.3568,
002081.SZ,Ѕру«тл,20111118,7.1876,
002081.SZ,Ѕру«тл,20111121,7.009,
002081.SZ,Ѕру«тл,20111122,6.9865,
002081.SZ,Ѕру«тл,20111123,6.9977,
002081.SZ,Ѕру«тл,20111124,6.9959,
002081.SZ,Ѕру«тл,20111125,7.1745,
002081.SZ,Ѕру«тл,20111128,7.1068,
002081.SZ,Ѕру«тл,20111129,7.3249,
002081.SZ,Ѕру«тл,20111130,7.2046,
002081.SZ,Ѕру«тл,20111201,7.3174,
002081.SZ,Ѕру«тл,20111202,7.1989,
002081.SZ,Ѕру«тл,20111205,7.1858,
002081.SZ,Ѕру«тл,20111206,7.1801,
002081.SZ,Ѕру«тл,20111207,7.2196,
002081.SZ,Ѕру«тл,20111208,7.229,
002081.SZ,Ѕру«тл,20111209,7.2177,
002081.SZ,Ѕру«тл,20111212,7.1444,
002081.SZ,Ѕру«тл,20111213,7.1068,
002081.SZ,Ѕру«тл,20111214,7.0259,
002081.SZ,Ѕру«тл,20111215,6.8624,
002081.SZ,Ѕру«тл,20111216,7.0034,
002081.SZ,Ѕру«тл,20111219,7.0429,
002081.SZ,Ѕру«тл,20111220,7.0598,
002081.SZ,Ѕру«тл,20111221,7.0598,
002081.SZ,Ѕру«тл,20111222,7.0598,
002081.SZ,Ѕру«тл,20111223,7.073,
002081.SZ,Ѕру«тл,20111226,7.0128,
002081.SZ,Ѕру«тл,20111227,6.774,
002081.SZ,Ѕру«тл,20111228,6.5202,
002081.SZ,Ѕру«тл,20111229,6.398,
002081.SZ,Ѕру«тл,20111230,6.6349,
002081.SZ,Ѕру«тл,20120104,6.5296,
002081.SZ,Ѕру«тл,20120105,5.975,
002081.SZ,Ѕру«тл,20120106,5.8659,
002081.SZ,Ѕру«тл,20120109,6.0351,
002081.SZ,Ѕру«тл,20120110,6.5052,
002081.SZ,Ѕру«тл,20120111,6.5371,
002081.SZ,Ѕру«тл,20120112,6.5822,
002081.SZ,Ѕру«тл,20120113,6.3548,
002081.SZ,Ѕру«тл,20120116,6.0163,
002081.SZ,Ѕру«тл,20120117,6.4676,
002081.SZ,Ѕру«тл,20120118,6.2419,
002081.SZ,Ѕру«тл,20120119,6.3942,
002081.SZ,Ѕру«тл,20120120,6.6462,
002081.SZ,Ѕру«тл,20120130,6.6725,
002081.SZ,Ѕру«тл,20120131,6.6668,
002081.SZ,Ѕру«тл,20120201,6.5992,
002081.SZ,Ѕру«тл,20120202,6.6744,
002081.SZ,Ѕру«тл,20120203,6.9695,
002081.SZ,Ѕру«тл,20120206,7.0824,
002081.SZ,Ѕру«тл,20120207,7.2553,
002081.SZ,Ѕру«тл,20120208,7.3324,
002081.SZ,Ѕру«тл,20120209,7.1388,
002081.SZ,Ѕру«тл,20120210,7.2252,
002081.SZ,Ѕру«тл,20120213,7.2384,
002081.SZ,Ѕру«тл,20120214,7.2008,
002081.SZ,Ѕру«тл,20120215,7.214,
002081.SZ,Ѕру«тл,20120216,7.2572,
002081.SZ,Ѕру«тл,20120217,7.1256,
002081.SZ,Ѕру«тл,20120220,7.1331,
002081.SZ,Ѕру«тл,20120221,7.1444,
002081.SZ,Ѕру«тл,20120222,7.6558,
002081.SZ,Ѕру«тл,20120223,7.7385,
002081.SZ,Ѕру«тл,20120224,7.9528,
002081.SZ,Ѕру«тл,20120227,8.0468,
002081.SZ,Ѕру«тл,20120228,7.746,
002081.SZ,Ѕру«тл,20120229,7.5956,
002081.SZ,Ѕру«тл,20120301,7.6182,
002081.SZ,Ѕру«тл,20120302,7.7686,
002081.SZ,Ѕру«тл,20120305,7.6182,
002081.SZ,Ѕру«тл,20120306,7.4885,
002081.SZ,Ѕру«тл,20120307,7.4321,
002081.SZ,Ѕру«тл,20120308,7.543,
002081.SZ,Ѕру«тл,20120309,7.558,
002081.SZ,Ѕру«тл,20120312,7.7648,
002081.SZ,Ѕру«тл,20120313,7.9904,
002081.SZ,Ѕру«тл,20120314,7.9152,
002081.SZ,Ѕру«тл,20120315,7.9942,
002081.SZ,Ѕру«тл,20120316,8.1879,
002081.SZ,Ѕру«тл,20120319,8.0675,
002081.SZ,Ѕру«тл,20120320,7.8588,
002081.SZ,Ѕру«тл,20120321,7.7028,
002081.SZ,Ѕру«тл,20120322,7.7611,
002081.SZ,Ѕру«тл,20120323,7.6896,
002081.SZ,Ѕру«тл,20120326,7.8457,
002081.SZ,Ѕру«тл,20120327,7.8231,
002081.SZ,Ѕру«тл,20120328,7.4264,
002081.SZ,Ѕру«тл,20120329,7.5242,
002081.SZ,Ѕру«тл,20120330,7.3568,
002081.SZ,Ѕру«тл,20120405,7.6671,
002081.SZ,Ѕру«тл,20120406,7.8964,
002081.SZ,Ѕру«тл,20120409,7.904,
002081.SZ,Ѕру«тл,20120410,7.9378,
002081.SZ,Ѕру«тл,20120411,8.0468,
002081.SZ,Ѕру«тл,20120412,8.122,
002081.SZ,Ѕру«тл,20120413,8.0337,
002081.SZ,Ѕру«тл,20120416,8.0431,
002081.SZ,Ѕру«тл,20120417,8.0186,
002081.SZ,Ѕру«тл,20120418,8.2518,
002081.SZ,Ѕру«тл,20120419,8.1728,
002081.SZ,Ѕру«тл,20120420,7.9716,
002081.SZ,Ѕру«тл,20120423,7.9698,
002081.SZ,Ѕру«тл,20120424,7.8776,
002081.SZ,Ѕру«тл,20120425,7.8739,
002081.SZ,Ѕру«тл,20120426,7.8344,
002081.SZ,Ѕру«тл,20120427,7.7366,
002081.SZ,Ѕру«тл,20120502,8.0092,
002081.SZ,Ѕру«тл,20120503,8.0788,
002081.SZ,Ѕру«тл,20120504,7.9322,
002081.SZ,Ѕру«тл,20120507,8.1691,
002081.SZ,Ѕру«тл,20120508,8.1691,
002081.SZ,Ѕру«тл,20120509,8.4229,
002081.SZ,Ѕру«тл,20120510,8.5545,
002081.SZ,Ѕру«тл,20120511,8.3815,
002081.SZ,Ѕру«тл,20120514,8.5545,
002081.SZ,Ѕру«тл,20120515,8.4605,
002081.SZ,Ѕру«тл,20120516,8.3213,
002081.SZ,Ѕру«тл,20120517,8.4041,
002081.SZ,Ѕру«тл,20120518,8.4567,
002081.SZ,Ѕру«тл,20120521,8.5752,
002081.SZ,Ѕру«тл,20120522,8.7395,
002081.SZ,Ѕру«тл,20120523,9.1219,
002081.SZ,Ѕру«тл,20120524,9.0794,
002081.SZ,Ѕру«тл,20120525,9.0086,
002081.SZ,Ѕру«тл,20120528,9.595,
002081.SZ,Ѕру«тл,20120529,10.0568,
002081.SZ,Ѕру«тл,20120530,10.1984,
002081.SZ,Ѕру«тл,20120531,10.3344,
002081.SZ,Ѕру«тл,20120601,10.1842,
002081.SZ,Ѕру«тл,20120604,10.0284,
002081.SZ,Ѕру«тл,20120605,9.8726,
002081.SZ,Ѕру«тл,20120606,9.8783,
002081.SZ,Ѕру«тл,20120607,9.9434,
002081.SZ,Ѕру«тл,20120608,10.0001,
002081.SZ,Ѕру«тл,20120611,10.6545,
002081.SZ,Ѕру«тл,20120612,10.7565,
002081.SZ,Ѕру«тл,20120613,10.9066,
002081.SZ,Ѕру«тл,20120614,10.8811,
002081.SZ,Ѕру«тл,20120615,10.901,
002081.SZ,Ѕру«тл,20120618,11.374,
002081.SZ,Ѕру«тл,20120619,11.1871,
002081.SZ,Ѕру«тл,20120620,10.8726,
002081.SZ,Ѕру«тл,20120621,10.6488,
002081.SZ,Ѕру«тл,20120625,10.6658,
002081.SZ,Ѕру«тл,20120626,10.765,
002081.SZ,Ѕру«тл,20120627,10.9548,
002081.SZ,Ѕру«тл,20120628,10.765,
002081.SZ,Ѕру«тл,20120629,10.765,
002081.SZ,Ѕру«тл,20120702,10.9944,
002081.SZ,Ѕру«тл,20120703,11.0426,
002081.SZ,Ѕру«тл,20120704,10.7423,
002081.SZ,Ѕру«тл,20120705,10.4534,
002081.SZ,Ѕру«тл,20120706,10.9803,
002081.SZ,Ѕру«тл,20120709,11.1984,
002081.SZ,Ѕру«тл,20120710,11.2126,
002081.SZ,Ѕру«тл,20120711,11.3061,
002081.SZ,Ѕру«тл,20120712,11.7565,
002081.SZ,Ѕру«тл,20120713,11.799,
002081.SZ,Ѕру«тл,20120716,11.459,
002081.SZ,Ѕру«тл,20120717,11.2664,
002081.SZ,Ѕру«тл,20120718,10.9038,
002081.SZ,Ѕру«тл,20120719,10.7735,
002081.SZ,Ѕру«тл,20120720,10.7083,
002081.SZ,Ѕру«тл,20120723,10.2607,
002081.SZ,Ѕру«тл,20120724,10.6375,
002081.SZ,Ѕру«тл,20120725,10.4194,
002081.SZ,Ѕру«тл,20120726,10.816,
002081.SZ,Ѕру«тл,20120727,10.731,
002081.SZ,Ѕру«тл,20120730,10.7225,
002081.SZ,Ѕру«тл,20120731,10.9774,
002081.SZ,Ѕру«тл,20120801,10.9661,
002081.SZ,Ѕру«тл,20120802,10.697,
002081.SZ,Ѕру«тл,20120803,10.7225,
002081.SZ,Ѕру«тл,20120806,11.0766,
002081.SZ,Ѕру«тл,20120807,11.6857,
002081.SZ,Ѕру«тл,20120808,11.6347,
002081.SZ,Ѕру«тл,20120809,12.0539,
002081.SZ,Ѕру«тл,20120810,12.0738,
002081.SZ,Ѕру«тл,20120813,11.7565,
002081.SZ,Ѕру«тл,20120814,11.5667,
002081.SZ,Ѕру«тл,20120815,11.6998,
002081.SZ,Ѕру«тл,20120816,11.969,
002081.SZ,Ѕру«тл,20120817,11.8953,
002081.SZ,Ѕру«тл,20120820,11.5639,
002081.SZ,Ѕру«тл,20120821,10.8358,
002081.SZ,Ѕру«тл,20120822,10.8131,
002081.SZ,Ѕру«тл,20120823,10.7366,
002081.SZ,Ѕру«тл,20120824,10.4647,
002081.SZ,Ѕру«тл,20120827,10.3117,
002081.SZ,Ѕру«тл,20120828,10.5723,
002081.SZ,Ѕру«тл,20120829,10.697,
002081.SZ,Ѕру«тл,20120830,10.1616,
002081.SZ,Ѕру«тл,20120831,10.1956,
002081.SZ,Ѕру«тл,20120903,10.6658,
002081.SZ,Ѕру«тл,20120904,10.4534,
002081.SZ,Ѕру«тл,20120905,10.4619,
002081.SZ,Ѕру«тл,20120906,10.782,
002081.SZ,Ѕру«тл,20120907,11.0454,
002081.SZ,Ѕру«тл,20120910,11.0738,
002081.SZ,Ѕру«тл,20120911,11.0483,
002081.SZ,Ѕру«тл,20120912,10.8868,
002081.SZ,Ѕру«тл,20120913,10.8216,
002081.SZ,Ѕру«тл,20120914,10.629,
002081.SZ,Ѕру«тл,20120917,10.1701,
002081.SZ,Ѕру«тл,20120918,10.1786,
002081.SZ,Ѕру«тл,20120919,10.1701,
002081.SZ,Ѕру«тл,20120920,10.1276,
002081.SZ,Ѕру«тл,20120921,10.1984,
002081.SZ,Ѕру«тл,20120924,10.2041,
002081.SZ,Ѕру«тл,20120925,10.1077,
002081.SZ,Ѕру«тл,20120926,9.8953,
002081.SZ,Ѕру«тл,20120927,10.1361,
002081.SZ,Ѕру«тл,20120928,10.4817,
002081.SZ,Ѕру«тл,20121008,10.3542,
002081.SZ,Ѕру«тл,20121009,10.799,
002081.SZ,Ѕру«тл,20121010,10.8358,
002081.SZ,Ѕру«тл,20121011,10.51,
002081.SZ,Ѕру«тл,20121012,10.4732,
002081.SZ,Ѕру«тл,20121015,10.1956,
002081.SZ,Ѕру«тл,20121016,10.4165,
002081.SZ,Ѕру«тл,20121017,10.5695,
002081.SZ,Ѕру«тл,20121018,10.7282,
002081.SZ,Ѕру«тл,20121019,10.8783,
002081.SZ,Ѕру«тл,20121022,10.7848,
002081.SZ,Ѕру«тл,20121023,10.3684,
002081.SZ,Ѕру«тл,20121024,10.3769,
002081.SZ,Ѕру«тл,20121025,10.0738,
002081.SZ,Ѕру«тл,20121026,10.0568,
002081.SZ,Ѕру«тл,20121029,10.2097,
002081.SZ,Ѕру«тл,20121030,10.1984,
002081.SZ,Ѕру«тл,20121031,10.2352,
002081.SZ,Ѕру«тл,20121101,10.3655,
002081.SZ,Ѕру«тл,20121102,10.3599,
002081.SZ,Ѕру«тл,20121105,10.0936,
002081.SZ,Ѕру«тл,20121106,9.9151,
002081.SZ,Ѕру«тл,20121107,9.9264,
002081.SZ,Ѕру«тл,20121108,9.8386,
002081.SZ,Ѕру«тл,20121109,9.4902,
002081.SZ,Ѕру«тл,20121112,9.4902,
002081.SZ,Ѕру«тл,20121113,9.612,
002081.SZ,Ѕру«тл,20121114,9.7055,
002081.SZ,Ѕру«тл,20121115,9.6432,
002081.SZ,Ѕру«тл,20121116,9.6432,
002081.SZ,Ѕру«тл,20121119,9.6432,
002081.SZ,Ѕру«тл,20121120,9.6658,
002081.SZ,Ѕру«тл,20121121,9.7055,
002081.SZ,Ѕру«тл,20121122,9.3712,
002081.SZ,Ѕру«тл,20121123,9.2919,
002081.SZ,Ѕру«тл,20121126,9.0652,
002081.SZ,Ѕру«тл,20121127,9.0539,
002081.SZ,Ѕру«тл,20121128,9.2012,
002081.SZ,Ѕру«тл,20121129,9.0794,
002081.SZ,Ѕру«тл,20121130,9.3769,
002081.SZ,Ѕру«тл,20121203,9.7735,
002081.SZ,Ѕру«тл,20121204,9.9718,
002081.SZ,Ѕру«тл,20121205,10.2267,
002081.SZ,Ѕру«тл,20121206,10.2012,
002081.SZ,Ѕру«тл,20121207,10.1559,
002081.SZ,Ѕру«тл,20121210,10.3967,
002081.SZ,Ѕру«тл,20121211,10.4959,
002081.SZ,Ѕру«тл,20121212,10.3967,
002081.SZ,Ѕру«тл,20121213,10.51,
002081.SZ,Ѕру«тл,20121214,10.9774,
002081.SZ,Ѕру«тл,20121217,10.7366,
002081.SZ,Ѕру«тл,20121218,10.7366,
002081.SZ,Ѕру«тл,20121219,10.6432,
002081.SZ,Ѕру«тл,20121220,10.8443,
002081.SZ,Ѕру«тл,20121221,11.0681,
002081.SZ,Ѕру«тл,20121224,10.9633,
002081.SZ,Ѕру«тл,20121225,11.2607,
002081.SZ,Ѕру«тл,20121226,11.8131,
002081.SZ,Ѕру«тл,20121227,11.7593,
002081.SZ,Ѕру«тл,20121228,11.9321,
002081.SZ,Ѕру«тл,20121231,12.4704,
002081.SZ,Ѕру«тл,20130104,11.8386,
002081.SZ,Ѕру«тл,20130107,11.6148,
002081.SZ,Ѕру«тл,20130108,11.4732,
002081.SZ,Ѕру«тл,20130109,11.663,
002081.SZ,Ѕру«тл,20130110,11.6828,
002081.SZ,Ѕру«тл,20130111,11.4392,
002081.SZ,Ѕру«тл,20130114,12.1843,
002081.SZ,Ѕру«тл,20130115,12.0114,
002081.SZ,Ѕру«тл,20130116,12.0539,
002081.SZ,Ѕру«тл,20130117,12.0539,
002081.SZ,Ѕру«тл,20130118,12.0539,
002081.SZ,Ѕру«тл,20130121,12.0539,
002081.SZ,Ѕру«тл,20130122,12.0709,
002081.SZ,Ѕру«тл,20130123,11.8415,
002081.SZ,Ѕру«тл,20130124,11.6715,
002081.SZ,Ѕру«тл,20130125,12.0823,
002081.SZ,Ѕру«тл,20130128,12.1843,
002081.SZ,Ѕру«тл,20130129,12.1474,
002081.SZ,Ѕру«тл,20130130,11.6007,
002081.SZ,Ѕру«тл,20130131,11.1049,
002081.SZ,Ѕру«тл,20130201,11.3316,
002081.SZ,Ѕру«тл,20130204,11.1049,
002081.SZ,Ѕру«тл,20130205,11.1276,
002081.SZ,Ѕру«тл,20130206,11.2749,
002081.SZ,Ѕру«тл,20130207,11.5185,
002081.SZ,Ѕру«тл,20130208,11.8075,
002081.SZ,Ѕру«тл,20130218,11.6998,
002081.SZ,Ѕру«тл,20130219,11.3401,
002081.SZ,Ѕру«тл,20130220,11.646,
002081.SZ,Ѕру«тл,20130221,11.782,
002081.SZ,Ѕру«тл,20130222,11.5242,
002081.SZ,Ѕру«тл,20130225,11.2664,
002081.SZ,Ѕру«тл,20130226,11.1049,
002081.SZ,Ѕру«тл,20130227,11.1333,
002081.SZ,Ѕру«тл,20130228,11.3854,
002081.SZ,Ѕру«тл,20130301,11.2777,
002081.SZ,Ѕру«тл,20130304,10.4789,
002081.SZ,Ѕру«тл,20130305,10.8556,
002081.SZ,Ѕру«тл,20130306,10.6318,
002081.SZ,Ѕру«тл,20130307,10.765,
002081.SZ,Ѕру«тл,20130308,10.6687,
002081.SZ,Ѕру«тл,20130311,10.8925,
002081.SZ,Ѕру«тл,20130312,10.7083,
002081.SZ,Ѕру«тл,20130313,10.5978,
002081.SZ,Ѕру«тл,20130314,11.0624,
002081.SZ,Ѕру«тл,20130315,10.8471,
002081.SZ,Ѕру«тл,20130318,9.8585,
002081.SZ,Ѕру«тл,20130319,10.0879,
002081.SZ,Ѕру«тл,20130320,10.6743,
002081.SZ,Ѕру«тл,20130321,10.5553,
002081.SZ,Ѕру«тл,20130322,10.5157,
002081.SZ,Ѕру«тл,20130325,10.2409,
002081.SZ,Ѕру«тл,20130326,10.2834,
002081.SZ,Ѕру«тл,20130327,10.1871,
002081.SZ,Ѕру«тл,20130328,9.8811,
002081.SZ,Ѕру«тл,20130329,9.8301,
002081.SZ,Ѕру«тл,20130401,10.0256,
002081.SZ,Ѕру«тл,20130402,9.9151,
002081.SZ,Ѕру«тл,20130403,9.9151,
002081.SZ,Ѕру«тл,20130408,10.0369,
002081.SZ,Ѕру«тл,20130409,10.408,
002081.SZ,Ѕру«тл,20130410,10.4477,
002081.SZ,Ѕру«тл,20130411,10.7933,
002081.SZ,Ѕру«тл,20130412,10.7366,
002081.SZ,Ѕру«тл,20130415,10.8471,
002081.SZ,Ѕру«тл,20130416,10.9973,
002081.SZ,Ѕру«тл,20130417,11.3797,
002081.SZ,Ѕру«тл,20130418,11.3032,
002081.SZ,Ѕру«тл,20130419,11.3797,
002081.SZ,Ѕру«тл,20130422,11.1899,
002081.SZ,Ѕру«тл,20130423,10.7933,
002081.SZ,Ѕру«тл,20130424,11.2749,
002081.SZ,Ѕру«тл,20130425,11.3571,
002081.SZ,Ѕру«тл,20130426,11.1276,
002081.SZ,Ѕру«тл,20130502,11.0171,
002081.SZ,Ѕру«тл,20130503,11.3316,
002081.SZ,Ѕру«тл,20130506,11.6658,
002081.SZ,Ѕру«тл,20130507,11.5355,
002081.SZ,Ѕру«тл,20130508,11.5582,
002081.SZ,Ѕру«тл,20130509,11.374,
002081.SZ,Ѕру«тл,20130510,11.3231,
002081.SZ,Ѕру«тл,20130513,11.4222,
002081.SZ,Ѕру«тл,20130514,11.1503,
002081.SZ,Ѕру«тл,20130515,10.9944,
002081.SZ,Ѕру«тл,20130516,11.2466,
002081.SZ,Ѕру«тл,20130517,12.1106,
002081.SZ,Ѕру«тл,20130520,12.7537,
002081.SZ,Ѕру«тл,20130521,12.9973,
002081.SZ,Ѕру«тл,20130522,12.7367,
002081.SZ,Ѕру«тл,20130523,13.2268,
002081.SZ,Ѕру«тл,20130524,13.2041,
002081.SZ,Ѕру«тл,20130527,13.6205,
002081.SZ,Ѕру«тл,20130528,13.3854,
002081.SZ,Ѕру«тл,20130529,13.6969,
002081.SZ,Ѕру«тл,20130530,13.667,
002081.SZ,Ѕру«тл,20130531,12.7326,
002081.SZ,Ѕру«тл,20130603,12.8264,
002081.SZ,Ѕру«тл,20130604,12.6131,
002081.SZ,Ѕру«тл,20130605,12.6856,
002081.SZ,Ѕру«тл,20130606,12.4168,
002081.SZ,Ѕру«тл,20130607,11.9261,
002081.SZ,Ѕру«тл,20130613,12.084,
002081.SZ,Ѕру«тл,20130614,12.5192,
002081.SZ,Ѕру«тл,20130617,12.2461,
002081.SZ,Ѕру«тл,20130618,12.2589,
002081.SZ,Ѕру«тл,20130619,12.4509,
002081.SZ,Ѕру«тл,20130620,12.1395,
002081.SZ,Ѕру«тл,20130621,11.973,
002081.SZ,Ѕру«тл,20130624,11.1794,
002081.SZ,Ѕру«тл,20130625,11.1239,
002081.SZ,Ѕру«тл,20130626,11.1495,
002081.SZ,Ѕру«тл,20130627,11.5506,
002081.SZ,Ѕру«тл,20130628,12.148,
002081.SZ,Ѕру«тл,20130701,12.5491,
002081.SZ,Ѕру«тл,20130702,12.6088,
002081.SZ,Ѕру«тл,20130703,12.4168,
002081.SZ,Ѕру«тл,20130704,12.8008,
002081.SZ,Ѕру«тл,20130705,13.3939,
002081.SZ,Ѕру«тл,20130708,12.5875,
002081.SZ,Ѕру«тл,20130709,12.1992,
002081.SZ,Ѕру«тл,20130710,12.4808,
002081.SZ,Ѕру«тл,20130711,13.0568,
002081.SZ,Ѕру«тл,20130712,12.8051,
002081.SZ,Ѕру«тл,20130715,13.1251,
